09-19-23,75650,6
09-18-23,122240,8
09-18-23,7460,0
09-18-23,98250,8
09-18-23,149210,11
09-18-23,58020,6
09-18-23,24450,1
09-18-23,60520,4
09-18-23,29660,4
09-18-23,32300,7
09-18-23,97950,9
09-17-23,145670,9
09-17-23,71130,8
09-17-23,27930,2
09-17-23,53830,5
09-17-23,35250,11
09-17-23,51330,3
09-17-23,5540,1
09-17-23,5650,0
09-17-23,12600,0
09-16-23,53040,7
09-16-23,33230,3
09-16-23,85640,8
09-16-23,10840,1
09-16-23,40550,6
09-16-23,13510,2
09-15-23,83630,6
09-15-23,50960,3
09-15-23,36810,4
09-15-23,84300,10
09-15-23,13890,0
09-15-23,29040,1
09-15-23,21880,1
09-15-23,36230,8
09-15-23,14450,0
09-15-23,106330,9
09-15-23,10680,3
09-15-23,34550,2
09-15-23,64550,4
09-15-23,65940,7
09-14-23,105390,11
09-14-23,149850,11
09-14-23,38180,3
09-14-23,125680,11
09-14-23,42320,6
09-14-23,59710,9
09-14-23,8030,1
09-14-23,13720,0
09-14-23,17840,1
09-14-23,15040,3
09-14-23,99100,6
09-13-23,36700,2
09-13-23,83140,10
09-13-23,15150,4
09-13-23,26570,6
09-13-23,83860,11
09-13-23,55130,5
09-13-23,85830,10
09-13-23,42550,4
09-13-23,17980,2
09-13-23,75580,7
09-12-23,26780,5
09-12-23,80920,11
09-12-23,84360,10
09-12-23,58090,8
09-12-23,18370,2
09-12-23,6610,1
09-12-23,21420,3
09-12-23,57360,5
09-12-23,6990,1
09-12-23,21850,2
09-12-23,54850,4
09-12-23,95160,8
09-12-23,7030,0
09-12-23,34490,2
09-11-23,84190,11
09-11-23,52510,7
09-11-23,46520,5
09-11-23,3320,0
09-11-23,67500,6
09-11-23,50950,4
09-11-23,43950,8
09-11-23,8990,3
09-11-23,24570,3
09-10-23,85940,9
09-10-23,43710,9
09-10-23,92200,9
09-10-23,11430,2
09-10-23,43120,2
09-10-23,130410,9
09-10-23,78220,8
09-10-23,26850,1
09-10-23,138670,11
09-09-23,22480,3
09-09-23,44410,9
09-09-23,3670,1
09-09-23,33070,3
09-09-23,11780,0
09-09-23,47620,9
09-09-23,151650,11
09-09-23,74750,7
09-09-23,66030,5
09-08-23,138580,11
09-08-23,101950,11
09-08-23,57060,6
09-08-23,1800,0
09-08-23,37450,7
09-08-23,137570,9
09-08-23,42310,2
09-08-23,103710,8
09-08-23,37890,5
09-07-23,53480,8
09-07-23,14930,4
09-07-23,11550,0
09-07-23,20920,3
09-07-23,24030,1
09-07-23,28200,10
09-07-23,5630,2
09-07-23,71330,11
09-07-23,14030,0
09-07-23,46860,8
09-07-23,95290,8
09-06-23,12030,0
09-06-23,12720,3
09-06-23,112580,7
09-06-23,64630,5
09-06-23,23790,7
09-06-23,2920,0
09-06-23,36840,6
09-06-23,145280,10
09-06-23,116640,9
09-06-23,59830,4
09-06-23,34720,2
09-05-23,2760,0
09-05-23,19450,2
09-05-23,45120,3
09-05-23,41260,5
09-05-23,60430,11
09-05-23,155940,10
09-05-23,157920,10
09-05-23,43830,4
09-04-23,4300,0
09-04-23,76460,7
09-04-23,97300,6
09-04-23,138960,9
09-04-23,5190,2
09-04-23,107030,11
09-04-23,135600,10
09-04-23,17220,2
09-04-23,68920,4
09-04-23,68680,6
09-04-23,42660,3
09-03-23,26660,2
09-03-23,28860,1
09-03-23,1990,0
09-03-23,27190,3
09-03-23,90480,9
09-03-23,33460,2
09-03-23,13340,3
09-03-23,75200,9
09-02-23,101090,10
09-02-23,14520,2
09-02-23,19270,7
09-02-23,31740,2
09-02-23,5440,0
09-02-23,41750,2
09-02-23,300,0
09-02-23,117710,11
09-02-23,47440,10
09-01-23,13950,0
09-01-23,28320,4
09-01-23,11940,0
09-01-23,24520,5
09-01-23,8490,1
09-01-23,10110,0
09-01-23,24610,3
09-01-23,5330,1
09-01-23,46850,3
09-01-23,48640,7
09-01-23,85290,7
09-01-23,46070,7
08-31-23,110940,7
08-31-23,5780,0
08-31-23,60440,4
08-31-23,16750,2
08-31-23,61120,10
08-31-23,55010,3
08-31-23,87580,7
08-31-23,116960,8
08-30-23,60240,7
08-30-23,47020,8
08-30-23,28030,1
08-30-23,31640,6
08-30-23,55060,10
08-30-23,101050,7
08-30-23,22250,5
08-30-23,39410,11
08-30-23,43260,5
08-30-23,24100,1
08-30-23,61120,4
08-30-23,12450,0
08-29-23,13010,2
08-29-23,77970,5
08-29-23,137070,9
08-29-23,63680,9
08-29-23,24620,7
08-29-23,65410,7
08-29-23,13240,0
08-29-23,87000,9
08-29-23,8780,2
08-29-23,169460,11
08-29-23,48700,6
08-28-23,150840,11
08-28-23,29120,10
08-28-23,33470,6
08-28-23,53370,11
08-28-23,50910,11
08-28-23,23300,8
08-28-23,29700,6
08-28-23,70620,7
08-28-23,80530,6
08-28-23,21150,8
08-28-23,37910,4
08-28-23,86980,9
08-28-23,29200,11
08-28-23,104430,10
08-27-23,77570,6
08-27-23,60230,9
08-27-23,83320,5
08-27-23,16900,6
08-27-23,72010,5
08-27-23,128070,11
08-27-23,43910,3
08-27-23,5550,0
08-27-23,13010,1
08-27-23,109140,9
08-27-23,111860,8
08-27-23,31730,8
08-26-23,153720,11
08-26-23,39710,4
08-26-23,62450,6
08-26-23,174640,11
08-26-23,81530,6
08-26-23,115630,10
08-26-23,97860,6
08-25-23,129330,11
08-25-23,10390,1
08-25-23,89310,7
08-25-23,91290,6
08-25-23,53580,11
08-25-23,61090,6
08-25-23,780,0
08-25-23,20990,1
08-25-23,52650,6
08-25-23,73810,9
08-24-23,63160,5
08-24-23,51700,5
08-24-23,51620,3
08-24-23,77870,7
08-24-23,89170,7
08-24-23,13880,0
08-23-23,18480,6
08-23-23,60720,6
08-23-23,86010,8
08-23-23,13210,2
08-23-23,82010,7
08-23-23,19250,7
08-23-23,20210,6
08-23-23,101630,10
08-23-23,71640,8
08-23-23,98830,7
08-23-23,47230,6
08-23-23,66560,8
08-23-23,5660,0
08-22-23,54930,6
08-22-23,60520,11
08-22-23,38000,2
08-22-23,76290,6
08-22-23,21160,5
08-22-23,64210,4
08-22-23,103740,8
08-22-23,95640,6
08-21-23,3240,1
08-21-23,26590,10
08-21-23,84930,5
08-21-23,91620,10
08-21-23,93420,9
08-21-23,51040,7
08-21-23,14240,3
08-21-23,33540,7
08-21-23,31100,6
08-21-23,7350,0
08-21-23,61460,8
08-21-23,18500,1
08-21-23,73140,7
08-21-23,30410,2
08-20-23,126080,9
08-20-23,89840,6
08-20-23,131760,10
08-20-23,15530,6
08-20-23,124680,10
08-20-23,22240,1
08-19-23,74950,6
08-19-23,57790,5
08-19-23,44290,3
08-19-23,26990,2
08-19-23,137960,9
08-19-23,70840,8
08-19-23,22280,1
08-19-23,47030,8
08-19-23,60990,8
08-19-23,145840,11
08-19-23,132330,9
08-19-23,80860,6
08-19-23,76130,9
08-19-23,27520,4
08-19-23,78050,5
08-19-23,58550,4
08-18-23,71990,9
08-18-23,93980,11
08-18-23,43890,8
08-18-23,27350,4
08-18-23,113420,11
08-17-23,87240,9
08-17-23,56180,7
08-17-23,143580,10
08-17-23,54110,11
08-17-23,77090,11
08-17-23,520,0
08-17-23,12160,2
08-17-23,32730,4
08-17-23,120840,8
08-17-23,41190,5
08-17-23,9110,1
08-17-23,35950,10
08-17-23,53150,5
08-17-23,41200,2
08-17-23,28010,1
08-17-23,70930,11
08-17-23,109560,7
08-16-23,5540,1
08-16-23,11890,2
08-16-23,40880,9
08-16-23,23500,7
08-16-23,28950,7
08-16-23,46590,3
08-15-23,63300,6
08-15-23,38670,4
08-15-23,46740,4
08-15-23,19120,3
08-15-23,61270,5
08-15-23,41660,4
08-15-23,31730,6
08-15-23,102290,10
08-15-23,13540,5
08-15-23,36310,5
08-15-23,23060,2
08-15-23,124940,9
08-15-23,138280,9
08-15-23,12980,0
08-14-23,26450,5
08-14-23,52000,6
08-14-23,86900,8
08-14-23,120880,10
08-14-23,80810,10
08-14-23,2640,0
08-14-23,29580,3
08-14-23,96340,8
08-14-23,26750,1
08-14-23,78840,7
08-14-23,114460,9
08-14-23,55120,4
08-13-23,50360,6
08-13-23,106360,8
08-13-23,65900,10
08-13-23,57110,8
08-13-23,48580,3
08-13-23,120930,9
08-13-23,108380,8
08-13-23,39300,3
08-13-23,81560,6
08-13-23,132600,10
08-12-23,71870,5
08-12-23,10850,0
08-12-23,22430,2
08-12-23,136480,10
08-12-23,62710,5
08-12-23,80500,7
08-12-23,95840,11
08-12-23,42440,3
08-12-23,144660,11
08-12-23,84140,10
08-12-23,133880,9
08-12-23,14180,1
08-12-23,92180,10
08-11-23,30640,3
08-11-23,55950,6
08-11-23,38410,2
08-11-23,73310,8
08-11-23,47220,3
08-11-23,115680,9
08-11-23,60990,11
08-11-23,27780,6
08-10-23,42050,2
08-10-23,34800,10
08-10-23,9060,2
08-10-23,11280,3
08-10-23,94600,11
08-10-23,90740,7
08-10-23,55060,6
08-10-23,73160,10
08-10-23,31790,3
08-10-23,72440,6
08-10-23,5310,0
08-10-23,14510,0
08-10-23,85930,11
08-10-23,39440,8
08-10-23,151970,11
08-10-23,88120,7
08-10-23,30530,4
08-10-23,5480,1
08-10-23,70920,11
08-09-23,21470,4
08-09-23,105990,10
08-09-23,84590,8
08-09-23,57850,8
08-09-23,6980,0
08-09-23,21330,1
08-09-23,9760,3
08-08-23,29030,6
08-08-23,13200,3
08-08-23,18720,2
08-08-23,139330,9
08-08-23,118600,9
08-08-23,36420,9
08-08-23,128100,9
08-08-23,51800,5
08-08-23,73430,6
08-08-23,84310,10
08-08-23,93500,7
08-07-23,870,0
08-07-23,77620,11
08-07-23,31680,6
08-07-23,87390,9
08-07-23,160260,10
08-07-23,50560,5
08-07-23,86430,6
08-07-23,43370,4
08-07-23,20770,5
08-07-23,8150,0
08-06-23,45460,5
08-06-23,157620,11
08-06-23,5210,0
08-06-23,53290,5
08-06-23,51820,5
08-06-23,40830,6
08-06-23,100910,6
08-06-23,63360,11
08-06-23,40220,2
08-05-23,96740,7
08-05-23,41630,3
08-05-23,7330,0
08-05-23,3880,0
08-05-23,161990,11
08-05-23,38620,6
08-05-23,80630,5
08-04-23,99040,6
08-04-23,146880,10
08-04-23,59670,7
08-04-23,19900,2
08-04-23,80290,7
08-04-23,44150,8
08-04-23,38800,9
08-04-23,56580,11
08-04-23,45220,3
08-04-23,37100,5
08-04-23,38620,3
08-04-23,10440,4
08-04-23,18230,1
08-04-23,29530,4
08-04-23,3800,0
08-04-23,13370,5
08-03-23,141150,9
08-03-23,13410,1
08-03-23,80170,10
08-03-23,129910,8
08-03-23,36110,9
08-03-23,129510,8
08-03-23,68100,8
08-03-23,84560,5
08-03-23,43590,10
08-03-23,34950,11
08-03-23,42910,5
08-03-23,105920,9
08-02-23,8550,0
08-02-23,9790,2
08-02-23,80130,5
08-02-23,87360,5
08-02-23,114640,8
08-02-23,46760,7
08-02-23,54740,3
08-02-23,117990,8
08-02-23,22190,3
08-01-23,27120,2
08-01-23,100920,9
08-01-23,30560,4
08-01-23,36070,7
08-01-23,83090,5
08-01-23,9980,2
08-01-23,34480,2
08-01-23,80930,5
08-01-23,36940,3
08-01-23,18100,7
08-01-23,22700,8
08-01-23,59730,10
07-31-23,7570,1
07-31-23,27210,4
07-31-23,2710,0
07-31-23,17220,1
07-31-23,11360,2
07-31-23,63790,5
07-31-23,36460,2
07-31-23,16940,3
07-31-23,72350,4
07-31-23,31060,2
07-31-23,50940,5
07-31-23,88820,9
07-30-23,19550,1
07-30-23,24110,9
07-30-23,35690,4
07-30-23,107960,8
07-30-23,100850,6
07-30-23,67960,5
07-30-23,55870,6
07-30-23,135560,9
07-30-23,34550,2
07-30-23,5330,0
07-30-23,34720,2
07-30-23,31600,6
07-30-23,143430,10
07-30-23,22250,1
07-29-23,36090,9
07-29-23,30970,5
07-29-23,59680,5
07-29-23,127970,8
07-29-23,175110,11
07-29-23,9600,0
07-29-23,73950,8
07-29-23,86960,11
07-29-23,9030,0
07-29-23,34230,3
07-29-23,48140,4
07-29-23,86930,9
07-29-23,61750,11
07-29-23,25110,2
07-29-23,7960,0
07-29-23,10620,1
07-28-23,16470,3
07-28-23,7960,2
07-28-23,110170,8
07-28-23,30470,5
07-28-23,42110,4
07-28-23,8720,1
07-28-23,101140,8
07-27-23,41800,9
07-27-23,39530,11
07-27-23,13330,0
07-27-23,25720,2
07-27-23,12100,0
07-27-23,77010,6
07-27-23,51380,8
07-27-23,39160,3
07-27-23,73240,7
07-27-23,84770,5
07-27-23,6840,2
07-27-23,131540,11
07-27-23,39800,6
07-27-23,20910,3
07-27-23,121430,10
07-27-23,88630,11
07-26-23,32290,5
07-26-23,69630,7
07-26-23,72470,8
07-26-23,2690,1
07-26-23,30640,2
07-26-23,99300,8
07-26-23,370,0
07-26-23,55800,10
07-26-23,25670,1
07-26-23,35070,11
07-26-23,2180,0
07-26-23,23540,1
07-26-23,85850,11
07-25-23,104320,10
07-25-23,50600,4
07-25-23,14450,3
07-25-23,83430,10
07-25-23,38430,5
07-25-23,38300,6
07-25-23,172840,11
07-25-23,48010,9
07-25-23,12960,1
07-25-23,43440,4
07-25-23,48420,3
07-25-23,26650,1
07-25-23,67650,5
07-24-23,64200,8
07-24-23,46740,5
07-24-23,47960,4
07-24-23,25950,6
07-24-23,17690,6
07-24-23,105720,11
07-24-23,7920,2
07-24-23,79870,5
07-24-23,47250,4
07-24-23,124940,8
07-24-23,17920,5
07-24-23,7300,0
07-24-23,20550,5
07-24-23,17320,5
07-24-23,10400,1
07-23-23,103060,7
07-23-23,67420,4
07-23-23,22570,3
07-23-23,47880,9
07-23-23,58690,9
07-23-23,12220,0
07-23-23,28250,4
07-23-23,96890,9
07-23-23,112780,9
07-23-23,78080,8
07-23-23,143780,11
07-23-23,99510,10
07-23-23,155120,11
07-23-23,31940,7
07-23-23,12860,1
07-23-23,13450,0
07-22-23,26570,2
07-22-23,10140,0
07-22-23,136790,10
07-22-23,6760,1
07-22-23,84230,5
07-22-23,66530,8
07-22-23,91800,7
07-22-23,4080,0
07-22-23,63760,10
07-22-23,30760,5
07-21-23,76670,11
07-21-23,7510,0
07-21-23,121090,8
07-21-23,65340,10
07-21-23,43490,2
07-21-23,51930,5
07-21-23,61010,7
07-21-23,6940,1
07-21-23,84350,5
07-21-23,30850,8
07-21-23,81700,11
07-21-23,50510,3
07-20-23,38830,3
07-20-23,53360,11
07-20-23,138260,9
07-20-23,8640,1
07-20-23,40410,11
07-20-23,38490,6
07-20-23,7270,0
07-20-23,72720,10
07-20-23,20740,6
07-20-23,14060,0
07-20-23,124980,11
07-19-23,40970,10
07-19-23,14320,3
07-19-23,17380,2
07-19-23,49180,4
07-19-23,104680,7
07-19-23,4030,0
07-19-23,20780,2
07-19-23,38090,6
07-19-23,136280,10
07-19-23,42310,5
07-18-23,152780,11
07-18-23,58550,5
07-18-23,125750,8
07-18-23,2760,0
07-18-23,61610,5
07-18-23,47820,6
07-18-23,76480,5
07-18-23,64850,6
07-18-23,36590,10
07-17-23,55430,6
07-17-23,81770,6
07-17-23,2480,0
07-17-23,48350,3
07-17-23,103130,9
07-17-23,38810,3
07-17-23,43550,6
07-17-23,76760,9
07-17-23,27570,3
07-17-23,34730,2
07-16-23,28610,3
07-16-23,6900,1
07-16-23,280,0
07-16-23,77530,6
07-16-23,36070,4
07-16-23,13790,2
07-16-23,28180,7
07-16-23,13020,5
07-16-23,69650,8
07-16-23,57200,8
07-16-23,16220,1
07-16-23,8150,2
07-16-23,71330,8
07-16-23,15600,3
07-15-23,40510,5
07-15-23,53860,5
07-15-23,16470,6
07-15-23,7470,0
07-15-23,95480,7
07-15-23,39540,6
07-15-23,28560,2
07-15-23,128220,10
07-15-23,95990,8
07-14-23,103610,8
07-14-23,122330,10
07-14-23,40260,2
07-14-23,111870,8
07-14-23,38010,5
07-14-23,77050,7
07-14-23,39090,9
07-14-23,41670,2
07-14-23,15280,5
07-14-23,85060,6
07-13-23,30280,9
07-13-23,95000,9
07-13-23,116610,7
07-13-23,42130,4
07-13-23,16450,5
07-13-23,11930,0
07-13-23,24420,3
07-13-23,89280,6
07-13-23,96420,10
07-13-23,64800,4
07-12-23,19280,4
07-12-23,20120,5
07-12-23,15190,4
07-12-23,7910,3
07-12-23,51810,4
07-12-23,14400,0
07-12-23,109240,7
07-12-23,84600,10
07-12-23,15970,1
07-11-23,39030,5
07-11-23,68760,6
07-11-23,28200,3
07-11-23,68110,5
07-11-23,49510,6
07-11-23,80710,6
07-11-23,38940,9
07-11-23,11620,0
07-11-23,88960,9
07-11-23,90280,7
07-11-23,25750,9
07-11-23,85690,5
07-11-23,72990,4
07-11-23,61220,9
07-11-23,56620,5
07-11-23,15360,1
07-11-23,108740,8
07-10-23,35510,6
07-10-23,102760,10
07-10-23,41490,6
07-10-23,9430,3
07-10-23,56960,7
07-10-23,15660,2
07-10-23,56970,6
07-10-23,104090,9
07-10-23,12990,4
07-10-23,63190,4
07-10-23,76240,8
07-10-23,49230,10
07-10-23,55520,5
07-09-23,19870,2
07-09-23,64860,4
07-09-23,27550,5
07-09-23,89050,7
07-09-23,12920,1
07-09-23,42160,4
07-09-23,2440,0
07-09-23,19210,2
07-09-23,47940,8
07-09-23,93530,7
07-09-23,26000,10
07-09-23,42730,4
07-08-23,11640,1
07-08-23,55610,4
07-08-23,100350,11
07-08-23,10410,3
07-08-23,15190,1
07-08-23,26750,4
07-08-23,130120,8
07-08-23,6980,2
07-08-23,26560,1
07-07-23,42580,7
07-07-23,52100,7
07-07-23,124970,8
07-07-23,108230,7
07-07-23,41180,11
07-07-23,9430,1
07-07-23,163660,11
07-07-23,9740,0
07-07-23,142200,9
07-07-23,65600,4
07-07-23,85530,8
07-07-23,113830,7
07-07-23,24740,2
07-06-23,14300,0
07-06-23,78350,8
07-06-23,87810,7
07-06-23,94530,6
07-06-23,14060,2
07-06-23,12090,3
07-06-23,88560,8
07-06-23,15800,6
07-06-23,155510,10
07-06-23,12750,2
07-06-23,28060,10
07-06-23,109600,8
07-05-23,44360,8
07-05-23,130820,8
07-05-23,38070,3
07-05-23,73030,9
07-05-23,27950,11
07-05-23,24030,9
07-04-23,16730,1
07-04-23,17710,5
07-04-23,108530,8
07-04-23,68410,5
07-04-23,19930,2
07-03-23,24690,6
07-03-23,26720,1
07-03-23,50170,6
07-03-23,32170,5
07-03-23,92300,9
07-03-23,68890,7
07-03-23,74660,10
07-03-23,43330,3
07-02-23,3440,1
07-02-23,84640,6
07-02-23,24660,5
07-02-23,1920,0
07-02-23,87280,6
07-02-23,57880,8
07-02-23,83010,11
07-02-23,38400,7
07-02-23,72110,4
07-02-23,14140,4
07-02-23,9490,0
07-02-23,28460,1
07-02-23,32060,2
07-02-23,53660,5
07-01-23,24660,8
07-01-23,51590,4
07-01-23,19600,3
07-01-23,70000,8
07-01-23,65160,8
07-01-23,136870,11
06-30-23,47250,4
06-30-23,42020,2
06-30-23,33800,6
06-30-23,66290,8
06-30-23,95310,8
06-30-23,39540,7
06-30-23,75600,10
06-30-23,89920,8
06-30-23,114710,10
06-30-23,2900,0
06-29-23,77110,7
06-29-23,48750,3
06-29-23,10350,2
06-29-23,5100,1
06-29-23,28500,1
06-28-23,115370,11
06-28-23,116500,7
06-28-23,58140,4
06-28-23,42320,3
06-28-23,19570,1
06-28-23,155490,11
06-28-23,38960,4
06-28-23,8000,0
06-28-23,76040,6
06-28-23,93810,6
06-28-23,23670,7
06-28-23,65040,10
06-28-23,14090,0
06-28-23,93800,7
06-27-23,55930,3
06-27-23,16250,3
06-27-23,8250,1
06-27-23,10700,0
06-27-23,137580,9
06-27-23,78200,7
06-27-23,32950,9
06-27-23,69120,6
06-27-23,39240,2
06-27-23,29340,6
06-26-23,106300,9
06-26-23,65760,4
06-26-23,28310,1
06-26-23,40010,3
06-26-23,41470,2
06-26-23,33050,4
06-26-23,91930,6
06-26-23,15980,4
06-26-23,7190,2
06-26-23,49700,4
06-25-23,90120,7
06-25-23,62390,11
06-25-23,25710,8
06-25-23,35700,6
06-25-23,10150,0
06-25-23,89980,11
06-25-23,109920,8
06-25-23,44020,8
06-25-23,47590,11
06-25-23,50720,3
06-25-23,42280,2
06-25-23,91760,7
06-25-23,121430,11
06-24-23,33980,2
06-24-23,87720,7
06-24-23,12610,5
06-24-23,92990,11
06-24-23,9610,1
06-24-23,16820,1
06-24-23,60430,6
06-24-23,96860,7
06-24-23,49290,5
06-24-23,100360,8
06-24-23,103890,11
06-24-23,58610,5
06-24-23,119190,9
06-24-23,28550,2
06-24-23,29130,1
06-24-23,20370,8
06-24-23,12550,1
06-23-23,34640,11
06-23-23,46010,7
06-23-23,2980,0
06-23-23,109590,8
06-23-23,51870,8
06-23-23,167530,11
06-23-23,29790,2
06-23-23,172000,11
06-23-23,115920,10
06-22-23,24640,5
06-22-23,56830,4
06-22-23,120040,10
06-22-23,20640,3
06-22-23,38010,10
06-22-23,48720,6
06-22-23,65640,11
06-22-23,96530,6
06-22-23,108080,11
06-22-23,82600,6
06-22-23,50010,11
06-21-23,31420,8
06-21-23,10080,4
06-21-23,6740,0
06-21-23,50790,3
06-21-23,66520,9
06-21-23,146120,10
06-21-23,105590,7
06-21-23,54340,3
06-20-23,24550,2
06-20-23,22090,6
06-20-23,128820,8
06-20-23,56520,11
06-20-23,70580,11
06-20-23,22140,1
06-20-23,107390,7
06-20-23,83470,7
06-20-23,47900,5
06-20-23,60090,9
06-20-23,24070,5
06-20-23,12880,2
06-19-23,17670,2
06-19-23,8130,2
06-19-23,21040,3
06-19-23,89970,7
06-19-23,67080,7
06-19-23,46970,4
06-19-23,48780,10
06-19-23,31660,9
06-19-23,22340,2
06-19-23,11840,0
06-19-23,33070,4
06-19-23,6600,0
06-19-23,43580,2
06-19-23,105740,9
06-18-23,95870,8
06-18-23,58160,7
06-18-23,116430,7
06-18-23,31680,4
06-18-23,79140,6
06-18-23,3960,1
06-18-23,4970,0
06-18-23,111970,11
06-18-23,85600,8
06-18-23,77010,11
06-18-23,28410,2
06-18-23,14830,1
06-17-23,29980,7
06-17-23,40540,3
06-17-23,92690,10
06-17-23,8950,1
